GSTIN,Transaction_Amount,Tax_Amount,ITC_Claimed,Transaction_Frequency,Filing_Delay,Invoice_Mismatch,Return_Filing_Status,Business_Type,Previous_Fraud_History,Fraud_Label
2484,130926,23566.68,19286.96,17,1,No,Delayed,Service,No,0
2485,408855,73593.9,53282.74,25,2,No,Delayed,Wholesaler,Yes,0
2486,205346,36962.28,28407.55,22,2,No,Delayed,Manufacturer,No,0
2487,230521,41493.78,34011.34,24,0,No,On_Time,Manufacturer,No,0
2488,74471,13404.78,11177.81,24,0,No,On_Time,Manufacturer,No,0
2489,352237,63402.66,60472.14,27,4,No,Delayed,Wholesaler,No,0
2490,260396,46871.28,34007.39,27,1,No,Delayed,Retailer,No,0
2491,201239,36223.02,25543.31,6,0,No,On_Time,Retailer,No,0
2492,156539,28177.02,22719.04,25,4,No,Delayed,Retailer,No,0
2493,87701,15786.18,15332.07,16,2,No,Delayed,Manufacturer,No,0
2494,165418,29775.24,23885.34,14,4,No,Delayed,Retailer,No,0
2495,447509,80551.62,67887.38,13,3,No,Delayed,Manufacturer,No,0
2496,27279,4910.22,4717.73,25,0,No,On_Time,Retailer,No,0
2497,169547,30518.46,27056.31,27,2,No,Delayed,Wholesaler,No,0
2498,250454,45081.72,38051.42,17,0,No,On_Time,Retailer,No,0
2499,68046,12248.28,11733.49,16,3,No,Delayed,Service,No,0
2500,52628,9473.04,14655.67,57,14,Yes,Delayed,Wholesaler,Yes,1
2501,488720,87969.6,81294.03,20,1,Yes,Delayed,Retailer,No,0
2502,321251,57825.18,51280.51,5,0,No,On_Time,Wholesaler,No,0
2503,330157,59428.26,52711.54,27,2,No,Delayed,Service,No,0
2504,296475,53365.5,42645.73,25,2,No,Delayed,Manufacturer,No,0
2505,338085,60855.3,46875.39,19,2,No,Delayed,Service,No,0
2506,178769,32178.42,28953.16,13,1,No,Delayed,Wholesaler,No,0
2507,153193,27574.74,22524.93,22,0,No,On_Time,Retailer,No,0
2508,196807,35425.26,34124.7,28,1,No,Delayed,Retailer,No,0
2509,68390,12310.2,10074.33,25,0,No,On_Time,Retailer,No,0
2510,101257,18226.26,36024.02,55,14,Yes,Delayed,Wholesaler,Yes,1
2511,134564,24221.52,32967.5,42,12,Yes,Delayed,Service,Yes,1
2512,493182,88772.76,84936.17,18,3,No,Delayed,Service,No,0
2513,16457,2962.26,4766.51,59,13,Yes,Delayed,Wholesaler,No,1
2514,268063,48251.34,40370.25,12,1,No,Delayed,Wholesaler,No,0
2515,318602,57348.36,52430.33,29,3,No,Delayed,Service,No,0
2516,476727,85810.86,62479.14,8,2,Yes,Delayed,Wholesaler,No,0
2517,261981,47156.58,38030.25,29,3,No,Delayed,Retailer,No,0
2518,160619,28911.42,57057.85,35,13,Yes,Delayed,Service,Yes,1
2519,405822,73047.96,64080.58,6,4,No,Delayed,Manufacturer,No,0
2520,42400,7632.0,14268.63,39,10,Yes,Delayed,Wholesaler,No,1
2521,94335,16980.3,12506.46,25,4,No,Delayed,Manufacturer,No,0
2522,311286,56031.48,88950.99,47,9,Yes,Delayed,Retailer,Yes,1
2523,144962,26093.16,21957.21,28,0,Yes,On_Time,Wholesaler,No,0
2524,480970,86574.6,76237.83,15,1,No,Delayed,Manufacturer,No,0
2525,196670,35400.6,33354.39,11,3,Yes,Delayed,Wholesaler,No,0
2526,275955,49671.9,46253.88,6,3,No,Delayed,Service,No,0
2527,196757,35416.26,26649.86,10,2,No,Delayed,Manufacturer,No,0
2528,263693,47464.74,44395.0,24,2,No,Delayed,Retailer,No,0
2529,491347,88442.46,109445.37,45,13,Yes,Delayed,Retailer,No,1
2530,138909,25003.62,22637.5,11,1,No,Delayed,Wholesaler,No,0
2531,133513,24032.34,21933.77,10,1,No,Delayed,Service,No,0
2532,410282,73850.76,64382.19,18,0,No,On_Time,Manufacturer,No,0
2533,434022,78123.96,60900.51,11,0,No,On_Time,Service,No,0
2534,351324,63238.32,46831.69,10,0,No,On_Time,Wholesaler,No,0
2535,456605,82188.9,58003.81,12,2,No,Delayed,Retailer,No,0
2536,479855,86373.9,79773.11,6,1,No,Delayed,Retailer,No,0
2537,50274,9049.32,6862.47,26,2,No,Delayed,Retailer,No,0
2538,297514,53552.52,51860.17,29,2,No,Delayed,Manufacturer,No,0
2539,175546,31598.28,22847.32,21,2,No,Delayed,Manufacturer,No,0
2540,252217,45399.06,38562.39,22,1,No,Delayed,Service,No,0
2541,151668,27300.24,24544.56,19,1,No,Delayed,Service,No,0
2542,292902,52722.36,37423.29,21,3,No,Delayed,Service,No,0
2543,499838,89970.84,83039.85,28,4,No,Delayed,Manufacturer,No,0
2544,262990,47338.2,36761.94,27,0,No,On_Time,Service,No,0
2545,473694,85264.92,143437.09,30,9,Yes,Delayed,Retailer,Yes,1
2546,135612,24410.16,21912.08,12,2,No,Delayed,Service,No,0
2547,455469,81984.42,146573.47,32,9,Yes,Delayed,Service,Yes,1
2548,31797,5723.46,5374.18,22,3,No,Delayed,Service,No,0
2549,295840,53251.2,37323.17,22,0,No,On_Time,Retailer,No,0
2550,279514,50312.52,36154.32,21,3,No,Delayed,Service,No,0
2551,309966,55793.88,92663.57,38,10,Yes,Delayed,Manufacturer,Yes,1
2552,195715,35228.7,29276.31,27,2,No,Delayed,Wholesaler,No,0
2553,380714,68528.52,119172.91,62,6,Yes,Delayed,Manufacturer,No,1
2554,131246,23624.28,30898.96,38,8,Yes,Delayed,Wholesaler,Yes,1
2555,456229,82121.22,71058.16,6,1,No,Delayed,Service,No,0
2556,102643,18475.74,17619.69,18,2,Yes,Delayed,Service,No,0
2557,106453,19161.54,17832.55,5,3,Yes,Delayed,Service,No,0
2558,62275,11209.5,9509.43,14,3,No,Delayed,Retailer,No,0
2559,115454,20781.72,25469.54,35,8,Yes,Delayed,Service,Yes,1
2560,320472,57684.96,108087.53,51,8,Yes,Delayed,Retailer,Yes,1
2561,425660,76618.8,58151.9,13,0,No,On_Time,Service,No,0
2562,489274,88069.32,77646.24,18,4,No,Delayed,Wholesaler,No,0
2563,44404,7992.72,13065.77,57,8,Yes,Delayed,Retailer,Yes,1
2564,27215,4898.7,4709.01,7,3,No,Delayed,Service,No,0
2565,293855,52893.9,59315.17,36,14,Yes,Delayed,Service,Yes,1
2566,332111,59779.98,50026.56,28,4,No,Delayed,Wholesaler,No,0
2567,392299,70613.82,63143.79,26,2,No,Delayed,Service,No,0
2568,406608,73189.44,59830.25,5,0,No,On_Time,Manufacturer,No,0
2569,18981,3416.58,3244.41,23,0,Yes,On_Time,Wholesaler,No,0
2570,494518,89013.24,82919.9,19,0,No,On_Time,Wholesaler,No,0
2571,148939,26809.02,22010.01,14,1,No,Delayed,Service,No,0
2572,93984,16917.12,16020.06,6,4,No,Delayed,Wholesaler,No,0
2573,228359,41104.62,29576.09,26,0,No,On_Time,Wholesaler,No,0
2574,405462,72983.16,81199.86,36,7,Yes,Delayed,Service,Yes,1
2575,85205,15336.9,12779.62,17,0,No,On_Time,Service,No,0
2576,117271,21108.78,15197.01,22,3,No,Delayed,Wholesaler,No,0
2577,136298,24533.64,18499.45,11,4,No,Delayed,Wholesaler,No,0
2578,224838,40470.84,36572.33,29,3,No,Delayed,Service,No,0
2579,25376,4567.68,4453.36,20,4,No,Delayed,Retailer,No,0
2580,338624,60952.32,44269.35,22,2,No,Delayed,Manufacturer,No,0
2581,449705,80946.9,62160.87,18,0,No,On_Time,Retailer,No,0
2582,83809,15085.62,13427.07,5,1,No,Delayed,Service,No,0
2583,274407,49393.26,40033.05,12,0,No,On_Time,Manufacturer,No,0
2584,494495,89009.1,83549.49,27,2,No,Delayed,Retailer,No,0
2585,133775,24079.5,43461.07,46,9,Yes,Delayed,Retailer,Yes,1
2586,462457,83242.26,75799.94,28,4,No,Delayed,Retailer,No,0
2587,317558,57160.44,42808.36,25,0,No,On_Time,Service,No,0
2588,119513,21512.34,19423.29,20,0,No,On_Time,Wholesaler,No,0
2589,163325,29398.5,24683.49,25,0,No,On_Time,Retailer,No,0
2590,346999,62459.82,56659.18,21,2,No,Delayed,Retailer,No,0
2591,152712,27488.16,26540.55,6,2,Yes,Delayed,Retailer,No,0
2592,453172,81570.96,89888.4,64,10,Yes,Delayed,Retailer,No,1
2593,419420,75495.6,62201.03,18,1,No,Delayed,Service,No,0
2594,138714,24968.52,22528.63,14,1,No,Delayed,Manufacturer,No,0
2595,344741,62053.38,52282.66,13,4,No,Delayed,Retailer,No,0
2596,153092,27556.56,20803.29,26,3,No,Delayed,Retailer,No,0
2597,193220,34779.6,32499.0,20,2,No,Delayed,Wholesaler,Yes,0
2598,304430,54797.4,42827.25,16,2,No,Delayed,Wholesaler,No,0
2599,264232,47561.76,34864.39,26,4,No,Delayed,Wholesaler,No,0
2600,84974,15295.32,26465.12,37,8,Yes,Delayed,Manufacturer,Yes,1
2601,214739,38653.02,28212.52,13,1,No,Delayed,Manufacturer,No,0
2602,204860,36874.8,34607.53,25,2,No,Delayed,Manufacturer,No,0
2603,255620,46011.6,39280.4,20,0,No,On_Time,Manufacturer,No,0
2604,498974,89815.32,74822.36,6,0,No,On_Time,Retailer,No,0
2605,134125,24142.5,17556.57,20,1,No,Delayed,Retailer,No,0
2606,351180,63212.4,50885.35,9,2,No,Delayed,Manufacturer,No,0
2607,111124,20002.32,17970.96,8,2,No,Delayed,Manufacturer,No,0
2608,227291,40912.38,48985.68,46,14,Yes,Delayed,Retailer,No,1
2609,435361,78364.98,71389.02,18,1,No,Delayed,Manufacturer,No,0
2610,144278,25970.04,20221.5,14,4,No,Delayed,Retailer,No,0
2611,322802,58104.36,69156.31,33,7,Yes,Delayed,Service,Yes,1
2612,460511,82891.98,62911.88,7,3,No,Delayed,Wholesaler,No,0
2613,81745,14714.1,13314.06,17,1,No,Delayed,Retailer,No,0
2614,94715,17048.7,12663.92,21,1,No,Delayed,Service,No,0
2615,300706,54127.08,45684.73,13,1,No,Delayed,Retailer,No,0
2616,212499,38249.82,31185.04,16,4,No,Delayed,Wholesaler,No,0
2617,62748,11294.64,19044.89,37,13,Yes,Delayed,Manufacturer,No,1
2618,406523,73174.14,53401.66,11,3,No,Delayed,Service,No,0
2619,138513,24932.34,21605.78,22,3,No,Delayed,Service,No,0
2620,14642,2635.56,2526.18,5,2,No,Delayed,Wholesaler,No,0
2621,381906,68743.08,52140.86,11,1,No,Delayed,Manufacturer,No,0
2622,130355,23463.9,16557.97,14,4,No,Delayed,Wholesaler,No,0
2623,139354,25083.72,19943.02,7,2,No,Delayed,Wholesaler,No,0
2624,179290,32272.2,45667.23,57,13,Yes,Delayed,Manufacturer,Yes,1
2625,476779,85820.22,82319.39,9,1,No,Delayed,Manufacturer,No,0
2626,62044,11167.92,9455.08,24,1,No,Delayed,Wholesaler,No,0
2627,434223,78160.14,57984.07,10,3,No,Delayed,Service,No,0
2628,253626,45652.68,35109.32,28,3,No,Delayed,Wholesaler,No,0
2629,182922,32925.96,29839.61,18,1,No,Delayed,Wholesaler,No,0
2630,162383,29228.94,22917.33,12,3,No,Delayed,Retailer,No,0
2631,217940,39229.2,71445.59,56,12,Yes,Delayed,Retailer,Yes,1
2632,310767,55938.06,50983.21,23,4,No,Delayed,Retailer,No,0
2633,171080,30794.4,22745.1,14,2,No,Delayed,Manufacturer,No,0
2634,361753,65115.54,109220.99,32,7,No,Delayed,Manufacturer,Yes,1
2635,386156,69508.08,131331.54,44,11,Yes,Delayed,Wholesaler,No,1
2636,277775,49999.5,40569.89,19,1,No,Delayed,Service,No,0
2637,430091,77416.38,69499.75,25,1,No,Delayed,Retailer,No,0
2638,321493,57868.74,51960.89,16,0,No,On_Time,Retailer,No,0
2639,258843,46591.74,84745.47,57,10,Yes,Delayed,Service,Yes,1
2640,212714,38288.52,75489.19,63,11,Yes,Delayed,Service,Yes,1
2641,177797,32003.46,26043.47,12,0,No,On_Time,Retailer,No,0
2642,193505,34830.9,42456.4,39,8,Yes,Delayed,Retailer,Yes,1
2643,421998,75959.64,58522.93,10,4,No,Delayed,Wholesaler,No,0
2644,424193,76354.74,54498.62,25,1,No,Delayed,Wholesaler,No,0
2645,230587,41505.66,33333.76,6,3,No,Delayed,Service,No,0
2646,429485,77307.3,100132.2,64,12,Yes,Delayed,Manufacturer,Yes,1
2647,96388,17349.84,16541.0,6,2,No,Delayed,Service,No,0
2648,369302,66474.36,120657.42,43,7,Yes,Delayed,Retailer,No,1
2649,427799,77003.82,85469.81,33,8,Yes,Delayed,Wholesaler,Yes,1
2650,317682,57182.76,41694.31,7,2,No,Delayed,Manufacturer,No,0
2651,155327,27958.86,24594.11,14,0,No,On_Time,Retailer,No,0
2652,344123,61942.14,58563.16,16,0,No,On_Time,Retailer,No,0
2653,366215,65918.7,59913.7,19,3,No,Delayed,Retailer,No,0
2654,397946,71630.28,64631.23,10,0,No,On_Time,Retailer,No,0
2655,95333,17159.94,16173.52,15,2,No,Delayed,Wholesaler,No,0
2656,383140,68965.2,95098.66,60,14,Yes,Delayed,Manufacturer,No,1
2657,399957,71992.26,69382.75,21,4,No,Delayed,Wholesaler,No,0
2658,355259,63946.62,45017.39,11,0,No,On_Time,Retailer,No,0
2659,325438,58578.84,47822.89,20,4,No,Delayed,Service,No,0
2660,115155,20727.9,18410.3,20,3,No,Delayed,Retailer,No,0
2661,100197,18035.46,15555.46,21,4,No,Delayed,Wholesaler,No,0
2662,313374,56407.32,49316.69,27,3,No,Delayed,Wholesaler,No,0
2663,11532,2075.76,3404.65,45,13,Yes,Delayed,Service,Yes,1
2664,123123,22162.14,20450.39,26,1,No,Delayed,Retailer,Yes,0
2665,258751,46575.18,79202.04,51,11,Yes,Delayed,Manufacturer,Yes,1
2666,321294,57832.92,74377.3,66,12,Yes,Delayed,Service,Yes,1
2667,45572,8202.96,6493.35,22,1,No,Delayed,Service,No,0
2668,165136,29724.48,52903.78,34,10,Yes,Delayed,Wholesaler,Yes,1
2669,80043,14407.74,11633.63,25,3,No,Delayed,Manufacturer,No,0
2670,109007,19621.26,36356.91,56,5,Yes,Delayed,Retailer,Yes,1
2671,280717,50529.06,41613.74,21,4,No,Delayed,Service,No,0
2672,69547,12518.46,18429.02,37,7,Yes,Delayed,Wholesaler,Yes,1
2673,331289,59632.02,81608.95,30,11,Yes,Delayed,Service,Yes,1
2674,371198,66815.64,101243.14,40,10,Yes,Delayed,Manufacturer,Yes,1
2675,265549,47798.82,90188.09,57,7,Yes,Delayed,Manufacturer,Yes,1
2676,41786,7521.48,7292.61,18,0,Yes,On_Time,Wholesaler,Yes,0
2677,45575,8203.5,5744.95,25,0,No,On_Time,Retailer,No,0
2678,442708,79687.44,56540.83,12,0,No,On_Time,Service,No,0
2679,225886,40659.48,35221.81,16,2,No,Delayed,Wholesaler,No,0
2680,390445,70280.1,59682.51,17,1,No,Delayed,Service,No,0
2681,456710,82207.8,77497.36,27,2,No,Delayed,Manufacturer,No,0
2682,188417,33915.06,45318.52,49,10,Yes,Delayed,Wholesaler,Yes,1
2683,90294,16252.92,14176.37,22,3,No,Delayed,Wholesaler,No,0
2684,274052,49329.36,86703.07,52,13,Yes,Delayed,Retailer,Yes,1
2685,281424,50656.32,40390.63,18,3,No,Delayed,Wholesaler,No,0
2686,84893,15280.74,17512.01,37,9,Yes,Delayed,Service,Yes,1
2687,126751,22815.18,26299.2,56,12,Yes,Delayed,Retailer,Yes,1
2688,28318,5097.24,3754.53,21,1,No,Delayed,Service,No,0
2689,297588,53565.84,37782.52,6,1,No,Delayed,Service,No,0
2690,54109,9739.62,11312.69,67,7,Yes,Delayed,Retailer,Yes,1
2691,165964,29873.52,23753.98,22,1,No,Delayed,Service,No,0
2692,362186,65193.48,53001.41,14,3,No,Delayed,Manufacturer,No,0
2693,355778,64040.04,61891.43,7,3,No,Delayed,Service,No,0
2694,410036,73806.48,59781.26,21,3,No,Delayed,Wholesaler,No,0
2695,325387,58569.66,43186.27,19,2,No,Delayed,Service,No,0
2696,316489,56968.02,52146.95,22,3,No,Delayed,Wholesaler,No,0
2697,339314,61076.52,55220.73,5,0,No,On_Time,Manufacturer,No,0
2698,28383,5108.94,3922.23,14,4,No,Delayed,Wholesaler,No,0
2699,355741,64033.38,113330.97,58,8,Yes,Delayed,Retailer,Yes,1
2700,16416,2954.88,2383.3,26,2,No,Delayed,Manufacturer,No,0
2701,369651,66537.18,109009.66,60,6,Yes,Delayed,Retailer,Yes,1
2702,90636,16314.48,13453.43,27,3,No,Delayed,Manufacturer,No,0
2703,270243,48643.74,40160.84,12,0,Yes,On_Time,Manufacturer,No,0
2704,219605,39528.9,28260.7,19,4,No,Delayed,Retailer,No,0
2705,18070,3252.6,3046.69,14,1,No,Delayed,Retailer,No,0
2706,184272,33168.96,27081.02,28,2,No,Delayed,Retailer,No,0
2707,407067,73272.06,62169.09,19,4,No,Delayed,Wholesaler,No,0
2708,382997,68939.46,64304.71,27,0,No,On_Time,Service,No,0
2709,324596,58427.28,48244.24,24,0,Yes,On_Time,Retailer,No,0
2710,312912,56324.16,47435.06,19,1,No,Delayed,Retailer,No,0
2711,496106,89299.08,65437.48,9,1,Yes,Delayed,Service,No,0
2712,426919,76845.42,68968.75,11,0,No,On_Time,Service,No,0
2713,372268,67008.24,89828.94,52,11,Yes,Delayed,Wholesaler,Yes,1
2714,472403,85032.54,68196.22,18,3,No,Delayed,Wholesaler,No,0
2715,345014,62102.52,44883.51,29,0,No,On_Time,Service,No,0
2716,432870,77916.6,104113.27,39,10,Yes,Delayed,Retailer,Yes,1
2717,117772,21198.96,19723.06,17,1,No,Delayed,Manufacturer,No,0
2718,477099,85877.82,67676.31,21,3,No,Delayed,Manufacturer,No,0
2719,397127,71482.86,89280.79,64,6,Yes,Delayed,Manufacturer,Yes,1
2720,72969,13134.42,12652.24,27,0,No,On_Time,Retailer,No,0
2721,443384,79809.12,68090.58,23,0,No,On_Time,Wholesaler,No,0
2722,33424,6016.32,5891.86,24,3,No,Delayed,Retailer,No,0
2723,361263,65027.34,47508.53,26,0,No,On_Time,Wholesaler,No,0
2724,235962,42473.16,29773.27,6,2,No,Delayed,Manufacturer,No,0
2725,174838,31470.84,29113.81,27,4,No,Delayed,Manufacturer,No,0
2726,162079,29174.22,22188.31,6,1,No,Delayed,Retailer,No,0
2727,14522,2613.96,2443.36,19,0,No,On_Time,Service,No,0
2728,443671,79860.78,144131.84,61,7,Yes,Delayed,Wholesaler,No,1
2729,156854,28233.72,46153.5,53,11,Yes,Delayed,Wholesaler,Yes,1
2730,270281,48650.58,40611.43,5,3,No,Delayed,Wholesaler,No,0
2731,277459,49942.62,42625.88,21,0,No,On_Time,Manufacturer,No,0
2732,222360,40024.8,34347.19,22,4,No,Delayed,Manufacturer,No,0
2733,36296,6533.28,5190.49,26,3,No,Delayed,Retailer,No,0
2734,430331,77459.58,58302.36,19,4,No,Delayed,Retailer,No,0
2735,173878,31298.04,22230.93,7,1,No,Delayed,Retailer,No,0
2736,100485,18087.3,33098.3,57,14,Yes,Delayed,Service,No,1
2737,127922,23025.96,19406.73,24,4,No,Delayed,Manufacturer,No,0
2738,188996,34019.28,32384.06,12,0,No,On_Time,Retailer,No,0
2739,384673,69241.14,51398.08,19,4,No,Delayed,Manufacturer,No,0
2740,438410,78913.8,73040.9,17,3,No,Delayed,Manufacturer,No,0
2741,379438,68298.84,77181.37,50,7,No,Delayed,Wholesaler,Yes,1
2742,73165,13169.7,12795.02,7,1,No,Delayed,Retailer,No,0
2743,37326,6718.68,7814.03,53,14,Yes,Delayed,Retailer,Yes,1
2744,302305,54414.9,45488.6,8,3,No,Delayed,Manufacturer,No,0
2745,357599,64367.82,57956.1,15,0,No,On_Time,Wholesaler,No,0
2746,399925,71986.5,65872.27,21,0,Yes,On_Time,Retailer,No,0
2747,120782,21740.76,19645.86,28,1,No,Delayed,Service,No,0
2748,76008,13681.44,9640.36,29,1,No,Delayed,Service,No,0
2749,310929,55967.22,99951.72,58,5,No,Delayed,Service,Yes,1
2750,354891,63880.38,60069.26,25,3,No,Delayed,Manufacturer,No,0
2751,77963,14033.34,11219.59,23,3,No,Delayed,Retailer,No,0
2752,187933,33827.94,26868.77,13,2,No,Delayed,Retailer,No,0
2753,161521,29073.78,22140.97,27,2,No,Delayed,Wholesaler,No,0
2754,252625,45472.5,43124.14,13,3,No,Delayed,Retailer,No,0
2755,354441,63799.38,113592.53,38,11,Yes,Delayed,Wholesaler,Yes,1
2756,289311,52075.98,70672.23,53,14,Yes,Delayed,Retailer,Yes,1
2757,151854,27333.72,32956.94,52,9,Yes,Delayed,Retailer,Yes,1
2758,316505,56970.9,45392.28,19,1,No,Delayed,Wholesaler,No,0
2759,110960,19972.8,17330.87,8,2,No,Delayed,Service,No,0
2760,130650,23517.0,17819.32,5,0,No,On_Time,Service,No,0
2761,42548,7658.64,6028.83,7,3,No,Delayed,Retailer,No,0
2762,110020,19803.6,25215.47,60,14,Yes,Delayed,Manufacturer,Yes,1
2763,425699,76625.82,62377.97,25,4,No,Delayed,Manufacturer,No,0
2764,90337,16260.66,15384.23,29,4,No,Delayed,Retailer,No,0
2765,462400,83232.0,65427.79,23,3,No,Delayed,Manufacturer,No,0
2766,380702,68526.36,48789.35,20,0,No,On_Time,Wholesaler,No,0
2767,340484,61287.12,46600.92,11,0,No,On_Time,Service,No,0
2768,149438,26898.84,25680.89,13,3,No,Delayed,Manufacturer,No,0
2769,432058,77770.44,59854.75,11,0,No,On_Time,Retailer,No,0
2770,377770,67998.6,47793.87,21,2,No,Delayed,Service,No,0
2771,139327,25078.86,17683.48,19,1,No,Delayed,Wholesaler,No,0
2772,213161,38368.98,55470.17,52,13,No,Delayed,Retailer,Yes,1
2773,158408,28513.44,33794.61,62,8,Yes,Delayed,Service,Yes,1
2774,278616,50150.88,92096.61,46,8,No,Delayed,Service,Yes,1
2775,17008,3061.44,5770.28,40,14,Yes,Delayed,Manufacturer,No,1
2776,59104,10638.72,8312.65,12,4,Yes,Delayed,Retailer,No,0
2777,464490,83608.2,59737.12,8,2,No,Delayed,Manufacturer,No,0
2778,430141,77425.38,58401.95,20,3,No,Delayed,Manufacturer,No,0
2779,419336,75480.48,57519.61,24,3,No,Delayed,Service,No,0
2780,318771,57378.78,110084.95,50,9,Yes,Delayed,Manufacturer,Yes,1
2781,302838,54510.84,51550.58,27,1,No,Delayed,Wholesaler,No,0
2782,426749,76814.82,142505.5,59,14,Yes,Delayed,Wholesaler,Yes,1
2783,295201,53136.18,41080.41,12,1,No,Delayed,Wholesaler,No,0
2784,72072,12972.96,12648.26,12,2,No,Delayed,Manufacturer,No,0
2785,123272,22188.96,21580.7,20,4,No,Delayed,Wholesaler,No,0
2786,461095,82997.1,131033.71,57,10,Yes,Delayed,Retailer,Yes,1
2787,266216,47918.88,43035.34,17,0,No,On_Time,Retailer,No,0
2788,419303,75474.54,53272.7,6,4,No,Delayed,Service,Yes,0
2789,177856,32014.08,25385.04,12,3,No,Delayed,Manufacturer,No,0
2790,407152,73287.36,60056.7,21,1,No,Delayed,Retailer,No,0
2791,447507,80551.26,60213.88,11,2,No,Delayed,Service,No,0
2792,116371,20946.78,17254.91,14,1,No,Delayed,Service,No,0
2793,172495,31049.1,22293.58,13,0,No,On_Time,Manufacturer,No,0
2794,393491,70828.38,60699.87,11,1,No,Delayed,Service,No,0
2795,96796,17423.28,12664.42,14,2,No,Delayed,Retailer,No,0
2796,430782,77540.76,63611.89,18,3,No,Delayed,Wholesaler,No,0
2797,215103,38718.54,33778.73,22,3,No,Delayed,Retailer,No,0
2798,256027,46084.86,35393.55,10,4,No,Delayed,Manufacturer,No,0
2799,55452,9981.36,9420.9,21,1,No,Delayed,Wholesaler,No,0
2800,173223,31180.14,23245.91,20,4,No,Delayed,Service,No,0
2801,87001,15660.18,24052.61,51,5,Yes,Delayed,Manufacturer,Yes,1
2802,378742,68173.56,51031.25,17,3,No,Delayed,Service,No,0
2803,443756,79876.08,56354.57,18,2,No,Delayed,Service,No,0
2804,277913,50024.34,48379.76,6,3,Yes,Delayed,Wholesaler,No,0
2805,31536,5676.48,4285.4,25,3,No,Delayed,Manufacturer,No,0
2806,384324,69178.32,122903.52,31,13,Yes,Delayed,Retailer,Yes,1
2807,400081,72014.58,59434.48,9,3,No,Delayed,Service,No,0
2808,366423,65956.14,48076.89,12,4,No,Delayed,Retailer,No,0
2809,239316,43076.88,35120.6,8,4,No,Delayed,Manufacturer,No,0
2810,287004,51660.72,42033.67,11,1,No,Delayed,Wholesaler,No,0
2811,29283,5270.94,3807.78,9,0,No,On_Time,Wholesaler,No,0
2812,136440,24559.2,36491.93,63,8,Yes,Delayed,Retailer,No,1
2813,140560,25300.8,20042.24,19,1,No,Delayed,Manufacturer,No,0
2814,85656,15418.08,11106.43,15,4,No,Delayed,Manufacturer,No,0
2815,490702,88326.36,76096.53,25,4,No,Delayed,Service,No,0
2816,405771,73038.78,82068.65,60,10,Yes,Delayed,Wholesaler,Yes,1
2817,52967,9534.06,8694.71,19,4,No,Delayed,Wholesaler,No,0
2818,127771,22998.78,42915.33,61,11,Yes,Delayed,Service,Yes,1
2819,331574,59683.32,55889.46,15,2,No,Delayed,Retailer,No,0
2820,384255,69165.9,61561.72,14,4,No,Delayed,Retailer,No,0
2821,426614,76790.52,73086.2,24,0,No,On_Time,Manufacturer,No,0
2822,295024,53104.32,40537.99,10,1,No,Delayed,Service,No,0
2823,341336,61440.48,46270.01,21,1,No,Delayed,Manufacturer,No,0
2824,180981,32576.58,54509.15,35,6,Yes,Delayed,Service,Yes,1
2825,249026,44824.68,37360.44,27,3,No,Delayed,Manufacturer,No,0
2826,162904,29322.72,26035.98,26,1,No,Delayed,Service,No,0
2827,443073,79753.14,60327.19,7,4,No,Delayed,Wholesaler,No,0
2828,393433,70817.94,93996.59,38,10,Yes,Delayed,Retailer,Yes,1
2829,183602,33048.36,54689.46,48,9,Yes,Delayed,Manufacturer,No,1
2830,472297,85013.46,75205.61,25,1,No,Delayed,Service,No,0
2831,411345,74042.1,101556.24,63,8,Yes,Delayed,Service,Yes,1
2832,183312,32996.16,31912.68,26,3,No,Delayed,Wholesaler,No,0
2833,111041,19987.38,14419.97,28,2,No,Delayed,Retailer,No,0
2834,211290,38032.2,31455.63,5,2,No,Delayed,Service,No,0
2835,309837,55770.66,90423.26,48,9,Yes,Delayed,Service,Yes,1
2836,311635,56094.3,44256.88,6,0,No,On_Time,Wholesaler,No,0
2837,365483,65786.94,57249.9,5,1,No,Delayed,Wholesaler,No,0
2838,157083,28274.94,25098.31,25,4,No,Delayed,Wholesaler,No,0
2839,43087,7755.66,8635.3,46,13,Yes,Delayed,Wholesaler,Yes,1
2840,287638,51774.84,38243.37,11,2,No,Delayed,Retailer,No,0
2841,58070,10452.6,9607.44,26,1,No,Delayed,Wholesaler,No,0
2842,273437,49218.66,37638.95,8,4,No,Delayed,Manufacturer,No,0
2843,247528,44555.04,34640.72,22,0,No,On_Time,Service,No,0
2844,484329,87179.22,75806.53,27,0,No,On_Time,Manufacturer,No,0
2845,274818,49467.24,81297.56,66,5,Yes,Delayed,Wholesaler,No,1
2846,138544,24937.92,23187.75,13,4,No,Delayed,Manufacturer,No,0
2847,471333,84839.94,73374.88,16,3,No,Delayed,Retailer,No,0
2848,174772,31458.96,24600.72,15,0,No,On_Time,Manufacturer,No,0
2849,338784,60981.12,67770.35,38,6,Yes,Delayed,Retailer,Yes,1
2850,287022,51663.96,39994.87,7,2,Yes,Delayed,Retailer,No,0
2851,255741,46033.38,38553.85,19,1,No,Delayed,Retailer,No,0
2852,125278,22550.04,26293.9,47,5,Yes,Delayed,Wholesaler,Yes,1
2853,192639,34675.02,48611.91,69,5,Yes,Delayed,Manufacturer,Yes,1
2854,73960,13312.8,16750.55,54,8,Yes,Delayed,Retailer,No,1
2855,345681,62222.58,123999.31,39,11,Yes,Delayed,Retailer,No,1
